circle,division,subdivision,section,area,catdesc,catcode,totservices,billdservices,units,load
MEDCHAL,JEEDIMETLA,SHAPUR NAGAR,SHAPURNAGAR,SRI RAM NAGAR COLONY,TEMPORARY SUPPLY,8,14,14.0,7089.0,88.0
MEDCHAL,JEEDIMETLA,SHAPUR NAGAR,SHAPURNAGAR,VENKATRAMA NAGAR,TEMPORARY SUPPLY,8,1,1.0,1104.0,10.0
MEDCHAL,JEEDIMETLA,SHAPUR NAGAR,SHAPURNAGAR,VISHNAVI NAGAR,TEMPORARY SUPPLY,8,6,6.0,4096.0,49.0
MEDCHAL,MEDCHAL,QUTBULLAPUR,GAJULARAMARAM,A E H S COLONY,TEMPORARY SUPPLY,8,1,1.0,1020.0,5.0
MEDCHAL,MEDCHAL,QUTBULLAPUR,GAJULARAMARAM,AADARSH NAGAR,TEMPORARY SUPPLY,8,1,1.0,434.0,5.0
MEDCHAL,MEDCHAL,MEDCHAL,MEDCHAL RURAL,RAVALKOLE HV,TEMPORARY SUPPLY,8,3,3.0,13016.0,79.0
MEDCHAL,MEDCHAL,MEDCHAL,MEDCHAL RURAL,SUNCHALA BASTHI,TEMPORARY SUPPLY,8,1,1.0,173.0,2.0
MEDCHAL,MEDCHAL,MEDCHAL,MEDCHAL RURAL,YELLAMPET HV,TEMPORARY SUPPLY,8,2,1.0,1592.0,70.0
MEDCHAL,KUKATPALLY,MIYAPUR,HYDERNAGAR,SRINIVASA COLONY,TEMPORARY SUPPLY,8,1,1.0,809.0,5.0
MEDCHAL,KUKATPALLY,MIYAPUR,MIYAPUR,BHAVANI PURAMCOLONY,TEMPORARY SUPPLY,8,1,1.0,307.0,9.0
MEDCHAL,KUKATPALLY,MIYAPUR,MIYAPUR,DEEPTHI SREE NAGAR,TEMPORARY SUPPLY,8,7,7.0,2958.0,37.0
MEDCHAL,KUKATPALLY,MIYAPUR,MIYAPUR,DEEPTHI SREE NAGAR 1,TEMPORARY SUPPLY,8,8,8.0,3344.0,39.0
MEDCHAL,KUKATPALLY,MIYAPUR,MIYAPUR,FCI COLONY,TEMPORARY SUPPLY,8,2,2.0,120.0,10.0
MEDCHAL,KUKATPALLY,MIYAPUR,MIYAPUR,GOWTHAMI NAGAR,TEMPORARY SUPPLY,8,3,3.0,1420.0,15.0
MEDCHAL,KUKATPALLY,MIYAPUR,MIYAPUR,HMT COL IVTH VENTURE,TEMPORARY SUPPLY,8,36,36.0,19460.0,194.0
MEDCHAL,KUKATPALLY,MIYAPUR,MIYAPUR,HMT COMMUNITY HALL,TEMPORARY SUPPLY,8,8,8.0,2406.0,42.0
MEDCHAL,KUKATPALLY,MIYAPUR,MIYAPUR,HV,TEMPORARY SUPPLY,8,10,10.0,10784.0,122.0
MEDCHAL,KUKATPALLY,MIYAPUR,MIYAPUR,JAWAHAR COLONY,TEMPORARY SUPPLY,8,3,3.0,3784.0,20.0
MEDCHAL,KUKATPALLY,MIYAPUR,MIYAPUR,KSR ENCLAVE / PJR ENCLAVE,TEMPORARY SUPPLY,8,2,2.0,283.0,15.0
MEDCHAL,KUKATPALLY,MIYAPUR,MIYAPUR,KSR ENCLAVE/APARNA ROAD,TEMPORARY SUPPLY,8,13,13.0,6533.0,72.0
MEDCHAL,KUKATPALLY,MIYAPUR,MIYAPUR,LUXOR HEIGHTS PJR ROAD NO-1,TEMPORARY SUPPLY,8,3,3.0,1551.0,18.0
MEDCHAL,MEDCHAL,QUTBULLAPUR,GAJULARAMARAM,BALAIAH NAGAR,TEMPORARY SUPPLY,8,2,2.0,825.0,10.0
MEDCHAL,MEDCHAL,QUTBULLAPUR,GAJULARAMARAM,CHITTARAMMA DEVI NAGAR,TEMPORARY SUPPLY,8,1,1.0,572.0,5.0
MEDCHAL,MEDCHAL,QUTBULLAPUR,GAJULARAMARAM,G.RAMARAM VILLAGE,TEMPORARY SUPPLY,8,1,1.0,418.0,5.0
MEDCHAL,MEDCHAL,QUTBULLAPUR,GAJULARAMARAM,GRMR GHMC-STL-PWS,TEMPORARY SUPPLY,8,1,,0.0,5.0
MEDCHAL,MEDCHAL,QUTBULLAPUR,GAJULARAMARAM,HIGH VALUE,TEMPORARY SUPPLY,8,26,24.0,23119.0,305.0
MEDCHAL,MEDCHAL,QUTBULLAPUR,GAJULARAMARAM,HIGH VALUE 1,TEMPORARY SUPPLY,8,21,18.0,36577.0,306.0
MEDCHAL,MEDCHAL,QUTBULLAPUR,GAJULARAMARAM,KAILASH HILLS,TEMPORARY SUPPLY,8,14,13.0,7141.0,77.0
MEDCHAL,MEDCHAL,QUTBULLAPUR,GAJULARAMARAM,KAISER NAGAR,TEMPORARY SUPPLY,8,1,,0.0,8.0
MEDCHAL,MEDCHAL,MEDCHAL,MEDCHAL TOWN,CHANDRANAGAR COLONY2,TEMPORARY SUPPLY,8,1,1.0,200.0,5.0
MEDCHAL,MEDCHAL,MEDCHAL,MEDCHAL TOWN,CHARMAS ROAD,TEMPORARY SUPPLY,8,1,1.0,1566.0,5.0
MEDCHAL,MEDCHAL,MEDCHAL,MEDCHAL TOWN,CHECK POST,TEMPORARY SUPPLY,8,1,1.0,0.0,6.0
MEDCHAL,MEDCHAL,MEDCHAL,MEDCHAL TOWN,HIGH VALUE,TEMPORARY SUPPLY,8,29,28.0,117091.0,638.0
MEDCHAL,MEDCHAL,MEDCHAL,MEDCHAL TOWN,HIGH VALUE 0210,TEMPORARY SUPPLY,8,4,4.0,7911.0,47.0
MEDCHAL,KUKATPALLY,MIYAPUR,MIYAPUR,MADEENAGUDA(C),TEMPORARY SUPPLY,8,5,5.0,2152.0,28.0
MEDCHAL,KUKATPALLY,MIYAPUR,MIYAPUR,MIYAPUR CT,TEMPORARY SUPPLY,8,9,8.0,35058.0,306.0
MEDCHAL,KUKATPALLY,MIYAPUR,MIYAPUR,MYP CT,TEMPORARY SUPPLY,8,5,3.0,39094.0,154.0
MEDCHAL,KUKATPALLY,MIYAPUR,MIYAPUR,NON-CT,TEMPORARY SUPPLY,8,48,48.0,41536.0,516.0
MEDCHAL,KUKATPALLY,MIYAPUR,MIYAPUR,PRASANTH NAGAR,TEMPORARY SUPPLY,8,2,2.0,519.0,12.0
MEDCHAL,KUKATPALLY,MIYAPUR,MIYAPUR,PRASHANTH NAGAR-4,TEMPORARY SUPPLY,8,4,4.0,2751.0,21.0
MEDCHAL,KUKATPALLY,MIYAPUR,MIYAPUR,SANKAR NAGAR,TEMPORARY SUPPLY,8,1,1.0,308.0,8.0
MEDCHAL,KUKATPALLY,MIYAPUR,MIYAPUR,SHILPA ENCLAVE,TEMPORARY SUPPLY,8,3,3.0,1257.0,15.0
MEDCHAL,KUKATPALLY,MIYAPUR,MIYAPUR,SREE DURGA ESTATE,TEMPORARY SUPPLY,8,1,1.0,581.0,8.0
MEDCHAL,MEDCHAL,QUTBULLAPUR,GAJULARAMARAM,MAHADEVAPURAM,TEMPORARY SUPPLY,8,11,11.0,3785.0,58.0
MEDCHAL,MEDCHAL,QUTBULLAPUR,GAJULARAMARAM,MALLA REDDY NAGAR,TEMPORARY SUPPLY,8,8,8.0,3622.0,54.0
MEDCHAL,MEDCHAL,QUTBULLAPUR,GAJULARAMARAM,RAVI NARAYA REDDY NAGAR,TEMPORARY SUPPLY,8,1,1.0,548.0,5.0
MEDCHAL,MEDCHAL,QUTBULLAPUR,GAJULARAMARAM,S.B.C.V,TEMPORARY SUPPLY,8,8,7.0,5457.0,47.0
MEDCHAL,MEDCHAL,QUTBULLAPUR,GAJULARAMARAM,SHIRDI HILLS,TEMPORARY SUPPLY,8,10,10.0,5332.0,57.0
MEDCHAL,MEDCHAL,QUTBULLAPUR,GAJULARAMARAM,SOMIREDDY VENTURE - 1,TEMPORARY SUPPLY,8,2,2.0,60.0,10.0
MEDCHAL,MEDCHAL,MEDCHAL,MEDCHAL TOWN,HIGH VALUE 0219,TEMPORARY SUPPLY,8,1,1.0,3367.0,10.0
MEDCHAL,MEDCHAL,MEDCHAL,MEDCHAL TOWN,KANDLAKOYA,TEMPORARY SUPPLY,8,7,7.0,23369.0,186.0
MEDCHAL,KUKATPALLY,MIYAPUR,MIYAPUR,VEMANA COLONY,TEMPORARY SUPPLY,8,2,2.0,352.0,11.0
MEDCHAL,KUKATPALLY,MIYAPUR,MIYAPUR,VIDYA NAGAR COLONY,TEMPORARY SUPPLY,8,14,14.0,5312.0,98.0
MEDCHAL,KUKATPALLY,MIYAPUR,NIZAMPET,BANDARI LAYOUT,TEMPORARY SUPPLY,8,3,3.0,2069.0,28.0
MEDCHAL,KUKATPALLY,MIYAPUR,NIZAMPET,BHAVAYAS ANAND,TEMPORARY SUPPLY,8,3,3.0,5129.0,56.0
MEDCHAL,KUKATPALLY,MIYAPUR,NIZAMPET,K.T.R.COLONY,TEMPORARY SUPPLY,8,4,4.0,1821.0,22.0
MEDCHAL,KUKATPALLY,MIYAPUR,NIZAMPET,MADHURANAGAR,TEMPORARY SUPPLY,8,6,6.0,1505.0,40.0
MEDCHAL,KUKATPALLY,MIYAPUR,NIZAMPET,MADHURANAGAR-2,TEMPORARY SUPPLY,8,5,5.0,4254.0,33.0
MEDCHAL,KUKATPALLY,MIYAPUR,NIZAMPET,MADHURANAGAR-3,TEMPORARY SUPPLY,8,3,3.0,4610.0,24.0
MEDCHAL,KUKATPALLY,MIYAPUR,NIZAMPET,NIZAMPET,TEMPORARY SUPPLY,8,2,2.0,1634.0,14.0
MEDCHAL,KUKATPALLY,MIYAPUR,NIZAMPET,NIZAMPET (HV),TEMPORARY SUPPLY,8,13,10.0,22675.0,245.0
MEDCHAL,KUKATPALLY,MIYAPUR,NIZAMPET,NIZAMPET CT,TEMPORARY SUPPLY,8,1,1.0,11425.0,65.0
MEDCHAL,KUKATPALLY,MIYAPUR,NIZAMPET,NIZAMPET-4,TEMPORARY SUPPLY,8,1,1.0,305.0,9.0
MEDCHAL,KUKATPALLY,MIYAPUR,NIZAMPET,NIZAMPET-5,TEMPORARY SUPPLY,8,1,1.0,1295.0,5.0
MEDCHAL,MEDCHAL,QUTBULLAPUR,GAJULARAMARAM,SRIVEN ENCLAVE,TEMPORARY SUPPLY,8,4,3.0,1150.0,21.0
MEDCHAL,MEDCHAL,QUTBULLAPUR,GAJULARAMARAM,USHODAYA COLONY,TEMPORARY SUPPLY,8,1,1.0,388.0,8.0
MEDCHAL,MEDCHAL,QUTBULLAPUR,GAJULARAMARAM,VEENUS ENCLAVE,TEMPORARY SUPPLY,8,2,2.0,901.0,13.0
MEDCHAL,MEDCHAL,QUTBULLAPUR,GAJULARAMARAM,YANDAMURI LAYOUT,TEMPORARY SUPPLY,8,2,2.0,496.0,10.0
MEDCHAL,MEDCHAL,MEDCHAL,MEDCHAL TOWN,KVR NAGAR,TEMPORARY SUPPLY,8,1,1.0,12.0,1.0
MEDCHAL,MEDCHAL,MEDCHAL,MEDCHAL TOWN,MAISAMAGUDA,TEMPORARY SUPPLY,8,4,4.0,2463.0,24.0
MEDCHAL,MEDCHAL,MEDCHAL,MEDCHAL TOWN,NJR & KLR NAGAR,TEMPORARY SUPPLY,8,4,4.0,1746.0,24.0
MEDCHAL,MEDCHAL,MEDCHAL,MEDCHAL TOWN,POODUR,TEMPORARY SUPPLY,8,1,1.0,263.0,5.0
MEDCHAL,KUKATPALLY,MIYAPUR,NIZAMPET,PRATAPREDDY COLONY,TEMPORARY SUPPLY,8,4,4.0,2843.0,30.0
MEDCHAL,KUKATPALLY,MIYAPUR,NIZAMPET,"PWS STL & AGL,NIZAMPET",TEMPORARY SUPPLY,8,3,,0.0,3.0
MEDCHAL,KUKATPALLY,MIYAPUR,NIZAMPET,SIRI ENCLAVE,TEMPORARY SUPPLY,8,3,3.0,1401.0,29.0
MEDCHAL,MEDCHAL,MEDCHAL,MEDCHAL TOWN,STATION ROAD,TEMPORARY SUPPLY,8,2,2.0,1063.0,10.0
MEDCHAL,MEDCHAL,QUTBULLAPUR,KOMPALLY,A M R GARDENS,TEMPORARY SUPPLY,8,13,13.0,8249.0,73.0
MEDCHAL,MEDCHAL,QUTBULLAPUR,KOMPALLY,AMR ROAD CENTRAL PARK,TEMPORARY SUPPLY,8,9,9.0,25527.0,249.0
MEDCHAL,MEDCHAL,QUTBULLAPUR,KOMPALLY,ANGADIPET,TEMPORARY SUPPLY,8,6,4.0,749.0,38.0
MEDCHAL,MEDCHAL,QUTBULLAPUR,KOMPALLY,ASHWINI COLONY,TEMPORARY SUPPLY,8,19,19.0,14726.0,146.0
MEDCHAL,MEDCHAL,QUTBULLAPUR,KOMPALLY,CANTEEN PARK SIDE,TEMPORARY SUPPLY,8,9,8.0,4534.0,53.0
MEDCHAL,MEDCHAL,QUTBULLAPUR,KOMPALLY,CENI PLANET ROAD,TEMPORARY SUPPLY,8,2,,0.0,5.33
MEDCHAL,MEDCHAL,QUTBULLAPUR,KOMPALLY,CENTRAL PARK,TEMPORARY SUPPLY,8,3,3.0,3690.0,22.0
MEDCHAL,MEDCHAL,QUTBULLAPUR,KOMPALLY,DANDAMUDI ENCLAVE,TEMPORARY SUPPLY,8,7,6.0,1903.0,36.0
MEDCHAL,MEDCHAL,QUTBULLAPUR,KOMPALLY,DEVENDER COLONY,TEMPORARY SUPPLY,8,3,3.0,1349.0,29.0
MEDCHAL,MEDCHAL,QUTBULLAPUR,KOMPALLY,DOLARI DANI ROAD POCHAMMAGADDA,TEMPORARY SUPPLY,8,4,4.0,13265.0,89.0
MEDCHAL,MEDCHAL,QUTBULLAPUR,KOMPALLY,DOLARI DHANI LINE,TEMPORARY SUPPLY,8,2,2.0,6894.0,13.0
MEDCHAL,MEDCHAL,QUTBULLAPUR,KOMPALLY,DOOLAPALLY,TEMPORARY SUPPLY,8,2,,0.0,60.0
MEDCHAL,MEDCHAL,SHAMEERPET,ALIABAD,JAGANGUDA,TEMPORARY SUPPLY,8,1,1.0,0.0,10.0
MEDCHAL,MEDCHAL,SHAMEERPET,ALIABAD,KOLTHUR,TEMPORARY SUPPLY,8,8,6.0,13217.0,277.0
MEDCHAL,MEDCHAL,SHAMEERPET,ALIABAD,LALGADI MALAKPE,TEMPORARY SUPPLY,8,1,,0.0,10.0
MEDCHAL,MEDCHAL,SHAMEERPET,ALIABAD,LGM PET,TEMPORARY SUPPLY,8,3,1.0,3098.0,35.0
MEDCHAL,MEDCHAL,QUTBULLAPUR,KOMPALLY,DULLAPALLY,TEMPORARY SUPPLY,8,7,7.0,8545.0,49.0
MEDCHAL,MEDCHAL,QUTBULLAPUR,KOMPALLY,G P OPP LINE,TEMPORARY SUPPLY,8,1,1.0,167.0,2.0
MEDCHAL,MEDCHAL,QUTBULLAPUR,KOMPALLY,GANGA ENCLAVE,TEMPORARY SUPPLY,8,6,6.0,5930.0,68.0
MEDCHAL,MEDCHAL,QUTBULLAPUR,KOMPALLY,GANGA ESTATES,TEMPORARY SUPPLY,8,6,6.0,5873.0,48.0
MEDCHAL,MEDCHAL,QUTBULLAPUR,KOMPALLY,GAYATHRI NAGAR,TEMPORARY SUPPLY,8,20,19.0,12950.0,184.0
MEDCHAL,MEDCHAL,QUTBULLAPUR,KOMPALLY,GODAVARI HOMES,TEMPORARY SUPPLY,8,5,5.0,6091.0,29.0
MEDCHAL,MEDCHAL,QUTBULLAPUR,KOMPALLY,GREEN PARK,TEMPORARY SUPPLY,8,8,8.0,2048.0,51.0
MEDCHAL,MEDCHAL,QUTBULLAPUR,KOMPALLY,JAYABHERI BANK COLONY,TEMPORARY SUPPLY,8,54,49.0,35530.0,352.0
MEDCHAL,MEDCHAL,QUTBULLAPUR,KOMPALLY,JAYABHERI PARK NCL,TEMPORARY SUPPLY,8,15,14.0,24797.0,293.0
MEDCHAL,MEDCHAL,QUTBULLAPUR,KOMPALLY,JAYABHERI SHIVALAYAM ROAD,TEMPORARY SUPPLY,8,2,2.0,2056.0,14.0
MEDCHAL,MEDCHAL,QUTBULLAPUR,KOMPALLY,JAYARAM NAGAR,TEMPORARY SUPPLY,8,4,4.0,2453.0,17.0
MEDCHAL,MEDCHAL,SHAMEERPET,ALIABAD,MURAHARIPALLY,TEMPORARY SUPPLY,8,3,3.0,6899.0,118.0
MEDCHAL,MEDCHAL,SHAMEERPET,ALIABAD,THURKAPALLY,TEMPORARY SUPPLY,8,4,4.0,7858.0,100.0
MEDCHAL,MEDCHAL,SHAMEERPET,ALIABAD,TURKAPALLY,TEMPORARY SUPPLY,8,2,1.0,406.0,55.0
MEDCHAL,MEDCHAL,SHAMEERPET,SHAMEERPET,ANTHAIPALLY,TEMPORARY SUPPLY,8,1,1.0,0.0,5.0
MEDCHAL,JEEDIMETLA,JEEDIMETLA,JEEDIMETLA(IDA),AAI MATHA TEMPLE ROAD,TEMPORARY SUPPLY,8,1,1.0,318.0,9.0
MEDCHAL,JEEDIMETLA,JEEDIMETLA,JEEDIMETLA(IDA),I D A,TEMPORARY SUPPLY,8,1,1.0,810.0,5.0
MEDCHAL,MEDCHAL,QUTBULLAPUR,KOMPALLY,JEEDIMETLA (VILLAGE)-I,TEMPORARY SUPPLY,8,1,,0.0,13.0
MEDCHAL,MEDCHAL,QUTBULLAPUR,KOMPALLY,JEEDIMETLA HV,TEMPORARY SUPPLY,8,19,10.0,18903.0,376.0
MEDCHAL,MEDCHAL,QUTBULLAPUR,KOMPALLY,JK NAGAR,TEMPORARY SUPPLY,8,2,2.0,54.0,10.0
MEDCHAL,MEDCHAL,QUTBULLAPUR,KOMPALLY,K V R GARDEN ROAD,TEMPORARY SUPPLY,8,5,5.0,4501.0,37.0
MEDCHAL,MEDCHAL,QUTBULLAPUR,KOMPALLY,KOMPALLY HV,TEMPORARY SUPPLY,8,17,11.0,28811.0,272.0
MEDCHAL,MEDCHAL,QUTBULLAPUR,KOMPALLY,LAMBADI BASTHI,TEMPORARY SUPPLY,8,1,1.0,557.0,9.0
MEDCHAL,MEDCHAL,QUTBULLAPUR,KOMPALLY,LAXMI GANGA ENCLAVE,TEMPORARY SUPPLY,8,4,4.0,3065.0,31.0
MEDCHAL,MEDCHAL,QUTBULLAPUR,KOMPALLY,LITTLE LILLY SCHOOL JDM,TEMPORARY SUPPLY,8,1,1.0,500.0,5.0
MEDCHAL,MEDCHAL,QUTBULLAPUR,KOMPALLY,MODI BUILDERS,TEMPORARY SUPPLY,8,3,3.0,1582.0,11.0
MEDCHAL,MEDCHAL,QUTBULLAPUR,KOMPALLY,NCL COLONY,TEMPORARY SUPPLY,8,8,6.0,2782.0,50.0
MEDCHAL,MEDCHAL,QUTBULLAPUR,KOMPALLY,NCL ENCLAVE,TEMPORARY SUPPLY,8,3,3.0,1977.0,24.0
MEDCHAL,MEDCHAL,QUTBULLAPUR,KOMPALLY,PET BASHEERABAD,TEMPORARY SUPPLY,8,20,18.0,62369.0,521.0
MEDCHAL,MEDCHAL,SHAMEERPET,SHAMEERPET,BOMARASPET,TEMPORARY SUPPLY,8,2,2.0,2646.0,20.0
MEDCHAL,MEDCHAL,SHAMEERPET,SHAMEERPET,DEVARAYAMAJAL,TEMPORARY SUPPLY,8,4,3.0,15285.0,115.0
MEDCHAL,MEDCHAL,SHAMEERPET,SHAMEERPET,DEVARAYAMZAL,TEMPORARY SUPPLY,8,1,1.0,0.0,6.0
MEDCHAL,MEDCHAL,SHAMEERPET,SHAMEERPET,FRIENDS COLONY,TEMPORARY SUPPLY,8,1,1.0,403.0,5.0
MEDCHAL,MEDCHAL,SHAMEERPET,SHAMEERPET,HANUMAN TEMPLE,TEMPORARY SUPPLY,8,1,1.0,258.0,2.0
MEDCHAL,MEDCHAL,SHAMEERPET,SHAMEERPET,PEDDAMMA COLONY,TEMPORARY SUPPLY,8,1,1.0,186.0,5.0
MEDCHAL,JEEDIMETLA,JEEDIMETLA,JEEDIMETLA(IDA),OPP WATER TANK SHAPUR,TEMPORARY SUPPLY,8,1,1.0,1074.0,5.0
MEDCHAL,JEEDIMETLA,JEEDIMETLA,JEEDIMETLA(IDA),SANJAY GANDHI NAGAR-I,TEMPORARY SUPPLY,8,1,,0.0,5.0
MEDCHAL,JEEDIMETLA,JEEDIMETLA,JEEDIMETLA(IDA),SUBASH NAGAR,TEMPORARY SUPPLY,8,6,6.0,3042.0,50.0
MEDCHAL,JEEDIMETLA,JEEDIMETLA,JEEDIMETLA(IDA),TSIIC COLONY APARTMENTS,TEMPORARY SUPPLY,8,1,1.0,4448.0,25.0
MEDCHAL,MEDCHAL,QUTBULLAPUR,KOMPALLY,PETBASHEERBAD,TEMPORARY SUPPLY,8,7,7.0,3842.0,35.0
MEDCHAL,MEDCHAL,QUTBULLAPUR,KOMPALLY,"PIPE LINE ROAD, JDML",TEMPORARY SUPPLY,8,7,7.0,5853.0,64.0
MEDCHAL,MEDCHAL,QUTBULLAPUR,KOMPALLY,POCHAMMA GADDA,TEMPORARY SUPPLY,8,4,3.0,8015.0,80.0
MEDCHAL,MEDCHAL,QUTBULLAPUR,KOMPALLY,PRAGATOOL COLONY,TEMPORARY SUPPLY,8,5,5.0,1481.0,28.0
MEDCHAL,MEDCHAL,QUTBULLAPUR,KOMPALLY,PRAJAY GRUHUTARA APTS,TEMPORARY SUPPLY,8,3,1.0,184.0,17.0
MEDCHAL,MEDCHAL,QUTBULLAPUR,KOMPALLY,SAI HOMES,TEMPORARY SUPPLY,8,7,7.0,5107.0,43.0
MEDCHAL,MEDCHAL,QUTBULLAPUR,KOMPALLY,SC COLONY,TEMPORARY SUPPLY,8,1,1.0,0.0,1.0
MEDCHAL,MEDCHAL,QUTBULLAPUR,KOMPALLY,SHANTHA SRIRAM,TEMPORARY SUPPLY,8,1,1.0,0.0,5.0
MEDCHAL,MEDCHAL,QUTBULLAPUR,KOMPALLY,SPRING FIELD COLONY,TEMPORARY SUPPLY,8,6,6.0,7277.0,56.0
MEDCHAL,MEDCHAL,QUTBULLAPUR,KOMPALLY,SRI GANESH COLONY,TEMPORARY SUPPLY,8,11,10.0,3964.0,49.0
MEDCHAL,MEDCHAL,QUTBULLAPUR,KOMPALLY,SRINIVASA NAGAR,TEMPORARY SUPPLY,8,1,1.0,4051.0,23.0
MEDCHAL,MEDCHAL,QUTBULLAPUR,KOMPALLY,VASUDHA APTS,TEMPORARY SUPPLY,8,1,1.0,1333.0,5.0
MEDCHAL,MEDCHAL,QUTBULLAPUR,KOMPALLY,VENKATESHWARA COLONY,TEMPORARY SUPPLY,8,3,3.0,7714.0,15.0
MEDCHAL,MEDCHAL,QUTBULLAPUR,KOMPALLY,VENNALAGADDA,TEMPORARY SUPPLY,8,1,1.0,969.0,5.0
MEDCHAL,MEDCHAL,SHAMEERPET,SHAMEERPET,POTHAIPALLY S.L.,TEMPORARY SUPPLY,8,1,1.0,4024.0,50.0
MEDCHAL,MEDCHAL,SHAMEERPET,SHAMEERPET,SAI BABA TEMPLE,TEMPORARY SUPPLY,8,7,7.0,2488.0,37.0
MEDCHAL,MEDCHAL,SHAMEERPET,SHAMEERPET,SHAMEERPET,TEMPORARY SUPPLY,8,6,4.0,9593.0,120.0
MEDCHAL,MEDCHAL,SHAMEERPET,SHAMEERPET,THUMKUNTA RIGHT SIDE,TEMPORARY SUPPLY,8,1,1.0,0.0,5.0
MEDCHAL,MEDCHAL,SHAMEERPET,SHAMEERPET,THUMUKUNTA,TEMPORARY SUPPLY,8,8,8.0,20955.0,141.0
MEDCHAL,MEDCHAL,SHAMEERPET,SHAMEERPET,UPPARAPALLY,TEMPORARY SUPPLY,8,1,1.0,2298.0,5.0
MEDCHAL,JEEDIMETLA,JEEDIMETLA,JEEDIMETLA(IDA),VINAYAK NAGAR,TEMPORARY SUPPLY,8,4,4.0,2025.0,28.0
MEDCHAL,JEEDIMETLA,JEEDIMETLA,PRAGATHI NAGAR,50 YARDS AND 60 YARDS,TEMPORARY SUPPLY,8,1,1.0,724.0,5.0
MEDCHAL,JEEDIMETLA,JEEDIMETLA,PRAGATHI NAGAR,BOWRAMPET,TEMPORARY SUPPLY,8,1,1.0,190.0,5.0
MEDCHAL,JEEDIMETLA,JEEDIMETLA,PRAGATHI NAGAR,BOWRAMPET HV,TEMPORARY SUPPLY,8,10,10.0,32067.0,271.0
MEDCHAL,JEEDIMETLA,JEEDIMETLA,PRAGATHI NAGAR,DOCTORS COLONY,TEMPORARY SUPPLY,8,1,1.0,5671.0,10.0
MEDCHAL,JEEDIMETLA,JEEDIMETLA,PRAGATHI NAGAR,DOLLER HILLES,TEMPORARY SUPPLY,8,15,14.0,8663.0,124.0
MEDCHAL,JEEDIMETLA,JEEDIMETLA,PRAGATHI NAGAR,DR BR AMBRAKAR PARK,TEMPORARY SUPPLY,8,1,1.0,3198.0,14.0
MEDCHAL,JEEDIMETLA,JEEDIMETLA,PRAGATHI NAGAR,GOVT HIGH SCHOOL,TEMPORARY SUPPLY,8,1,1.0,1060.0,9.0
MEDCHAL,JEEDIMETLA,JEEDIMETLA,PRAGATHI NAGAR,HERTIAGE MARKET,TEMPORARY SUPPLY,8,2,2.0,1526.0,10.0
MEDCHAL,JEEDIMETLA,JEEDIMETLA,PRAGATHI NAGAR,INDHIRAMMA STATUE,TEMPORARY SUPPLY,8,4,4.0,5956.0,40.0
MEDCHAL,JEEDIMETLA,JEEDIMETLA,PRAGATHI NAGAR,JAGAN STUDIO,TEMPORARY SUPPLY,8,28,28.0,29427.0,233.0
MEDCHAL,MEDCHAL,QUTBULLAPUR,KOMPALLY,VENNALAGADDAHV1,TEMPORARY SUPPLY,8,13,13.0,27901.0,247.0
MEDCHAL,MEDCHAL,QUTBULLAPUR,QUTHBULLAPUR,BAL REDDY NAGAR,TEMPORARY SUPPLY,8,2,2.0,1086.0,10.0
MEDCHAL,MEDCHAL,QUTBULLAPUR,QUTHBULLAPUR,BAPU NAGAR - 1,TEMPORARY SUPPLY,8,1,1.0,27.0,2.0
MEDCHAL,MEDCHAL,QUTBULLAPUR,QUTHBULLAPUR,BHOOMI REDDY COLONY,TEMPORARY SUPPLY,8,2,1.0,80.0,7.0
MEDCHAL,KUKATPALLY,KUKATPALLY,ALLWYN COLONY,ALLWIN COLONY4,TEMPORARY SUPPLY,8,3,3.0,2486.0,20.0
MEDCHAL,KUKATPALLY,KUKATPALLY,ALLWYN COLONY,ALLWINCOLONY-5,TEMPORARY SUPPLY,8,2,2.0,413.0,15.0
MEDCHAL,KUKATPALLY,KUKATPALLY,ALLWYN COLONY,ALLWYN COLONY,TEMPORARY SUPPLY,8,5,3.0,6003.0,89.17
MEDCHAL,KUKATPALLY,KUKATPALLY,ALLWYN COLONY,ALLWYN COLONY HV,TEMPORARY SUPPLY,8,2,2.0,1217.0,22.0
MEDCHAL,KUKATPALLY,KUKATPALLY,ALLWYN COLONY,ALLWYN COLONY-3,TEMPORARY SUPPLY,8,6,5.0,1563.0,20.0
MEDCHAL,KUKATPALLY,KUKATPALLY,ALLWYN COLONY,ALLWYNCOLONY,TEMPORARY SUPPLY,8,2,2.0,239.0,6.0
MEDCHAL,KUKATPALLY,KUKATPALLY,ALLWYN COLONY,KUKATPALLY-5,TEMPORARY SUPPLY,8,1,1.0,129.0,1.0
MEDCHAL,KUKATPALLY,KUKATPALLY,ALLWYN COLONY,MYTHRI NAGAR HV,TEMPORARY SUPPLY,8,3,3.0,6202.0,40.0
MEDCHAL,KUKATPALLY,KUKATPALLY,ALLWYN COLONY,PAPARAYUDU NAGAR,TEMPORARY SUPPLY,8,7,7.0,2181.0,47.0
MEDCHAL,KUKATPALLY,KUKATPALLY,ALLWYN COLONY,PAPARAYUDU NAGAR-2,TEMPORARY SUPPLY,8,9,9.0,8381.0,81.0
MEDCHAL,KUKATPALLY,KUKATPALLY,ALLWYN COLONY,PAPIREDDY NAGAR,TEMPORARY SUPPLY,8,1,1.0,313.0,5.0
